NO_OF_FRAMES	6000
NO_OF_CAMERAS	8
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-08-12, 14:06:56.892	1223230.27508510
DATA_INCLUDED	3D
MARKER_NAMES	DroneElCapitan - 1	DroneElCapitan - 2	DroneElCapitan - 3	DroneElCapitan - 4	DroneElCapitan - 5
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Mixed
Frame	Time	DroneElCapitan - 1 X	DroneElCapitan - 1 Y	DroneElCapitan - 1 Z	DroneElCapitan - 2 X	DroneElCapitan - 2 Y	DroneElCapitan - 2 Z	DroneElCapitan - 3 X	DroneElCapitan - 3 Y	DroneElCapitan - 3 Z	DroneElCapitan - 4 X	DroneElCapitan - 4 Y	DroneElCapitan - 4 Z	DroneElCapitan - 5 X	DroneElCapitan - 5 Y	DroneElCapitan - 5 Z	
5034	50.33000	-787.385	-1311.307	2009.988	77.824	-2035.523	1989.003	-697.242	-2085.194	2006.942	-738.287	-1352.254	2011.074	0.635	-1250.821	2003.410
5035	50.34000	-787.180	-1302.940	2009.115	77.772	-2027.496	1988.573	-696.989	-2076.944	2006.499	-738.123	-1343.911	2010.416	0.918	-1242.529	2002.652
5036	50.35000	-786.976	-1294.528	2008.283	78.060	-2019.077	1988.273	-696.853	-2068.592	2006.121	-737.792	-1335.626	2009.613	1.375	-1234.608	2002.085
5037	50.36000	-786.545	-1286.192	2007.439	78.127	-2010.863	1987.872	-696.668	-2060.182	2005.636	-737.572	-1327.299	2008.722	1.746	-1226.504	2001.577
5038	50.37000	-786.265	-1277.837	2006.708	78.437	-2002.451	1987.519	-696.517	-2051.807	2005.102	-737.126	-1318.852	2008.018	2.197	-1218.300	2000.913
5039	50.38000	-785.883	-1269.387	2006.004	78.741	-1994.277	1987.089	-696.332	-2043.540	2004.600	-736.825	-1310.428	2007.216	2.464	-1209.986	2000.151
5040	50.39000	-785.383	-1260.745	2005.327	78.781	-1986.419	1986.507	-696.029	-2035.224	2004.084	-736.433	-1302.154	2006.464	2.785	-1201.813	1999.518
5041	50.40000	-785.181	-1252.741	2004.494	79.200	-1978.123	1986.181	-695.744	-2026.945	2003.685	-736.062	-1293.835	2005.780	2.863	-1193.666	1998.462
5042	50.41000	-784.774	-1244.763	2003.850	79.450	-1970.003	1985.675	-695.374	-2018.666	2003.225	-735.715	-1285.801	2005.031	3.498	-1185.380	1997.793
5043	50.42000	-784.323	-1236.469	2002.897	79.878	-1961.698	1985.350	-695.102	-2010.246	2002.666	-735.237	-1277.469	2004.308	4.176	-1177.294	1997.011
5044	50.43000	-783.876	-1228.058	2002.083	80.354	-1953.435	1984.984	-694.764	-2002.120	2002.209	-734.755	-1269.312	2003.536	4.338	-1169.192	1996.191
5045	50.44000	-783.353	-1219.669	2001.202	80.551	-1945.683	1984.513	-694.348	-1993.827	2001.711	-734.231	-1260.844	2002.696	4.950	-1160.963	1995.929
5046	50.45000	-782.933	-1211.684	2000.869	81.110	-1937.473	1984.135	-693.915	-1985.722	2001.119	-733.367	-1252.754	2001.515	5.403	-1152.669	1995.340
5047	50.46000	-782.230	-1203.340	1999.744	81.555	-1929.502	1983.635	-693.394	-1977.577	2000.609	-733.194	-1244.615	2001.062	6.024	-1144.775	1994.515
5048	50.47000	-781.712	-1195.307	1999.035	82.069	-1921.295	1983.165	-692.845	-1969.481	2000.029	-732.643	-1236.538	2000.323	6.667	-1136.804	1993.743
5049	50.48000	-781.120	-1187.273	1998.310	82.792	-1913.154	1982.810	-692.443	-1961.172	1999.640	-732.053	-1228.575	1999.660	7.146	-1128.537	1992.940
5050	50.49000	-780.503	-1179.106	1997.422	83.274	-1905.264	1982.369	-691.739	-1953.184	1999.222	-731.480	-1220.395	1998.739	7.843	-1120.573	1992.082
5051	50.50000	-779.889	-1170.894	1996.443	83.821	-1897.128	1982.071	-691.225	-1945.047	1998.664	-730.790	-1212.260	1997.930	8.529	-1112.487	1991.331
5052	50.51000	-779.300	-1162.878	1995.777	84.291	-1889.062	1981.697	-690.647	-1937.013	1998.150	-730.386	-1203.924	1997.621	9.043	-1104.407	1990.791
5053	50.52000	-778.638	-1154.807	1994.857	84.918	-1881.202	1981.338	-689.985	-1929.071	1997.397	-729.537	-1196.035	1996.301	9.760	-1096.536	1990.264
5054	50.53000	-777.911	-1146.680	1994.259	85.713	-1872.875	1981.021	-689.355	-1921.036	1996.897	-728.901	-1188.035	1995.744	10.433	-1088.478	1989.878
5055	50.54000	-777.155	-1138.669	1993.375	86.266	-1864.996	1980.500	-688.694	-1912.943	1996.288	-728.120	-1179.868	1994.860	11.180	-1080.524	1989.119
5056	50.55000	-776.401	-1130.596	1992.794	87.094	-1856.912	1979.985	-687.992	-1904.861	1995.910	-727.390	-1171.919	1994.199	11.943	-1072.459	1988.274
5057	50.56000	-775.946	-1122.577	1992.465	87.716	-1849.034	1979.348	-687.269	-1896.838	1995.578	-726.359	-1163.588	1993.207	12.672	-1064.425	1987.356
5058	50.57000	-774.954	-1114.470	1991.423	88.450	-1841.073	1978.738	-686.442	-1888.869	1995.290	-725.854	-1155.850	1992.962	13.498	-1056.517	1986.437
5059	50.58000	-774.095	-1106.828	1991.273	89.356	-1832.891	1978.143	-685.740	-1880.830	1995.169	-725.128	-1147.688	1992.650	14.295	-1048.555	1985.411
5060	50.59000	-773.343	-1098.717	1990.953	89.984	-1825.051	1977.042	-684.886	-1872.971	1995.103	-724.354	-1139.852	1992.357	15.092	-1040.566	1984.163
5061	50.60000	-772.477	-1090.687	1991.077	90.928	-1817.075	1975.883	-684.011	-1865.019	1995.351	-723.497	-1131.805	1992.446	15.980	-1032.754	1982.943
5062	50.61000	-771.586	-1082.520	1991.466	91.671	-1809.217	1974.357	-683.026	-1857.181	1996.083	-722.501	-1123.815	1992.726	16.806	-1024.783	1981.075
5063	50.62000	-770.800	-1074.586	1992.187	92.652	-1801.139	1972.454	-682.104	-1849.275	1996.950	-721.673	-1116.053	1993.279	17.624	-1016.914	1978.984
5064	50.63000	-769.852	-1066.690	1993.148	93.608	-1793.146	1970.368	-681.099	-1841.135	1998.377	-720.671	-1108.097	1994.158	18.471	-1008.731	1976.498
5065	50.64000	-768.668	-1058.672	1994.419	94.430	-1785.548	1968.008	-679.997	-1833.205	1999.943	-719.626	-1100.231	1995.140	19.386	-1000.837	1973.433
5066	50.65000	-767.807	-1050.976	1995.821	95.437	-1777.405	1965.352	-678.980	-1825.174	2001.881	-718.615	-1092.076	1996.492	20.369	-992.877	1970.773
5067	50.66000	-766.715	-1043.135	1997.578	96.426	-1769.542	1962.493	-677.653	-1817.380	2003.887	-717.634	-1084.304	1997.969	21.356	-985.008	1967.401
5068	50.67000	-765.474	-1035.300	1999.664	97.525	-1761.596	1959.498	-676.190	-1809.698	2006.229	-716.350	-1076.361	1999.787	22.370	-977.016	1964.116
5069	50.68000	-764.005	-1027.296	2001.954	98.540	-1753.726	1956.118	-674.906	-1801.729	2008.734	-715.000	-1068.469	2001.580	23.282	-969.224	1960.248
5070	50.69000	-762.732	-1019.387	2004.572	99.779	-1745.650	1952.564	-673.220	-1793.950	2011.612	-713.604	-1060.469	2003.910	24.262	-961.363	1956.217
5071	50.70000	-761.225	-1011.554	2007.303	101.018	-1737.783	1948.760	-671.538	-1785.924	2014.819	-712.148	-1052.506	2006.326	25.287	-953.332	1952.053
5072	50.71000	-759.600	-1003.697	2010.087	101.986	-1730.143	1944.783	-669.070	-1779.122	2018.235	-710.528	-1044.784	2008.788	26.390	-945.391	1947.270
5073	50.72000	-757.872	-995.775	2013.109	103.414	-1722.199	1940.961	-667.497	-1770.184	2021.478	-708.676	-1036.800	2011.183	27.543	-937.479	1942.794
5074	50.73000	-755.995	-988.039	2016.048	104.696	-1714.244	1936.993	-665.085	-1762.952	2025.190	-706.070	-1028.649	2013.432	28.771	-929.614	1938.045
5075	50.74000	-753.980	-980.144	2018.967	106.325	-1706.162	1933.092	-662.924	-1754.837	2028.304	-704.869	-1021.150	2016.288	30.088	-921.689	1933.715
5076	50.75000	-751.782	-972.258	2021.789	107.898	-1698.220	1929.117	-660.317	-1747.218	2031.717	-702.699	-1013.466	2018.704	31.291	-913.662	1929.413
5077	50.76000	-749.416	-964.433	2024.640	109.267	-1690.572	1925.213	-657.621	-1739.291	2034.678	-700.305	-1005.732	2021.076	32.722	-905.701	1925.178
5078	50.77000	-746.844	-956.449	2027.379	111.153	-1682.523	1921.554	-654.855	-1731.376	2037.725	-697.754	-997.777	2023.464	34.320	-897.801	1921.018
5079	50.78000	-744.180	-948.758	2029.697	113.179	-1674.524	1918.034	-651.989	-1723.290	2040.625	-695.189	-989.879	2025.453	36.264	-889.982	1916.698
5080	50.79000	-741.195	-940.592	2032.044	115.441	-1666.200	1914.786	-648.730	-1715.515	2043.234	-692.393	-981.632	2027.430	38.118	-881.947	1912.949
5081	50.80000	-738.451	-932.694	2033.954	117.700	-1658.258	1911.868	-645.614	-1707.397	2045.510	-689.805	-973.591	2029.911	39.951	-873.787	1909.645
5082	50.81000	-735.433	-924.803	2035.318	119.965	-1650.789	1909.342	-642.251	-1699.443	2047.293	-686.479	-965.848	2030.292	42.360	-865.850	1906.688
5083	50.82000	-732.313	-916.825	2036.537	122.997	-1642.340	1907.230	-638.818	-1691.512	2048.606	-683.432	-957.781	2031.118	45.178	-857.956	1904.134
5084	50.83000	-729.004	-908.864	2037.099	125.977	-1634.247	1905.449	-635.284	-1683.633	2049.590	-680.092	-949.802	2031.785	47.857	-849.791	1902.208
5085	50.84000	-725.637	-900.967	2037.343	128.978	-1626.563	1904.051	-631.719	-1675.611	2050.060	-676.712	-941.829	2031.861	50.597	-841.541	1900.768
5086	50.85000	-722.142	-893.006	2037.217	132.684	-1618.093	1903.181	-628.032	-1667.547	2049.950	-673.290	-933.893	2031.678	54.083	-833.529	1899.473
5087	50.86000	-718.554	-884.947	2036.654	136.552	-1609.887	1902.823	-624.254	-1659.455	2049.568	-669.598	-925.784	2030.955	57.793	-825.459	1898.793
5088	50.87000	-714.864	-877.106	2035.356	140.414	-1601.873	1902.769	-620.276	-1651.537	2048.677	-665.888	-917.925	2029.989	61.425	-817.174	1898.566
5089	50.88000	-711.074	-868.964	2033.865	144.922	-1593.498	1903.348	-616.366	-1643.559	2047.287	-662.142	-909.876	2028.467	65.560	-808.939	1899.061
5090	50.89000	-707.164	-860.926	2031.813	149.533	-1585.056	1904.290	-612.253	-1635.562	2045.389	-658.193	-901.791	2026.638	70.097	-800.840	1899.923
5091	50.90000	-703.079	-852.903	2029.423	154.229	-1576.857	1905.723	-608.103	-1627.482	2042.946	-654.079	-893.726	2024.544	74.586	-792.525	1901.379
5092	50.91000	-698.803	-844.718	2026.929	159.386	-1568.415	1907.443	-603.832	-1619.462	2040.344	-649.895	-885.675	2022.236	79.545	-784.281	1903.205
5093	50.92000	-694.686	-836.747	2023.923	164.508	-1560.095	1909.291	-599.287	-1611.656	2037.616	-645.708	-877.546	2020.297	84.597	-775.987	1905.145
5094	50.93000	-690.302	-828.827	2020.989	169.957	-1551.653	1911.266	-594.465	-1603.928	2034.710	-641.038	-869.586	2016.982	89.807	-767.608	1907.033
5095	50.94000	-685.753	-820.861	2018.007	175.610	-1543.032	1913.477	-590.009	-1595.393	2031.556	-636.541	-861.585	2014.299	94.902	-759.087	1909.257
5096	50.95000	-681.021	-812.950	2014.765	181.040	-1534.817	1915.550	-584.922	-1587.754	2028.679	-631.850	-853.820	2011.357	100.455	-750.721	1911.597
5097	50.96000	-676.233	-804.827	2011.630	186.994	-1526.278	1917.913	-579.892	-1579.508	2025.456	-626.921	-845.593	2008.526	106.096	-742.323	1913.907
5098	50.97000	-671.054	-796.593	2008.478	192.983	-1517.596	1920.237	-574.982	-1570.953	2022.056	-621.695	-837.259	2005.731	111.733	-733.827	1916.598
5099	50.98000	-665.845	-788.683	2005.283	198.938	-1509.469	1922.566	-569.422	-1563.320	2018.834	-616.808	-829.585	2003.827	117.305	-725.439	1919.051
5100	50.99000	-660.511	-780.448	2002.285	205.015	-1500.974	1924.800	-563.771	-1555.351	2015.737	-611.034	-821.522	1999.985	123.353	-716.964	1921.859
5101	51.00000	-655.091	-772.203	1999.376	211.241	-1492.560	1926.807	-558.156	-1547.052	2012.637	-605.723	-812.948	1997.398	129.234	-708.531	1924.031
5102	51.01000	-649.511	-763.994	1996.613	217.566	-1483.868	1928.967	-552.541	-1538.654	2009.414	-600.123	-804.732	1994.940	135.453	-700.026	1926.512
5103	51.02000	-643.726	-755.874	1993.929	224.146	-1475.058	1931.003	-546.667	-1530.390	2006.513	-594.265	-796.398	1992.565	141.675	-691.451	1928.781
5104	51.03000	-637.994	-747.768	1991.214	230.534	-1466.739	1932.906	-540.511	-1522.347	2003.669	-587.620	-787.869	1989.914	147.702	-683.069	1930.766
5105	51.04000	-631.980	-739.581	1988.320	236.940	-1458.322	1934.988	-534.258	-1514.455	2000.707	-582.406	-780.064	1987.612	154.110	-674.464	1933.274
5106	51.05000	-626.007	-731.448	1985.751	243.494	-1449.943	1937.030	-528.165	-1506.189	1997.891	-576.562	-772.075	1985.349	160.269	-666.116	1935.608
5107	51.06000	-619.771	-723.360	1983.045	250.126	-1441.321	1938.938	-521.882	-1497.903	1994.951	-570.329	-764.047	1982.961	166.628	-657.562	1937.869
5108	51.07000	-613.630	-715.177	1980.676	256.971	-1432.522	1940.777	-515.807	-1489.171	1992.148	-564.008	-755.602	1980.746	173.058	-649.074	1940.271
5109	51.08000	-607.580	-707.011	1978.537	263.687	-1424.302	1943.108	-509.301	-1480.965	1989.592	-557.199	-747.056	1978.594	179.557	-640.480	1942.469
5110	51.09000	-601.072	-698.780	1976.172	270.437	-1415.730	1944.705	-502.601	-1472.791	1987.072	-551.377	-739.376	1976.622	186.049	-632.016	1944.520
5111	51.10000	-594.659	-690.673	1974.083	277.200	-1407.339	1946.448	-495.987	-1464.553	1984.636	-545.107	-731.157	1974.651	192.510	-623.355	1946.525
5112	51.11000	-588.159	-682.398	1971.713	283.931	-1398.681	1948.283	-489.403	-1456.245	1982.112	-538.605	-722.856	1972.631	199.139	-614.981	1948.608
5113	51.12000	-581.564	-674.263	1969.617	290.950	-1389.803	1949.911	-482.645	-1448.109	1979.774	-531.934	-714.445	1970.884	205.811	-606.533	1950.631
5114	51.13000	-575.622	-666.814	1967.488	297.850	-1381.562	1951.709	-475.781	-1439.947	1977.292	-525.154	-705.934	1969.068	212.432	-598.118	1952.743
5115	51.14000	-568.466	-657.745	1965.577	304.744	-1372.988	1953.220	-468.906	-1431.878	1974.994	-518.892	-698.226	1967.305	219.084	-589.655	1954.791
5116	51.15000	-561.817	-649.711	1963.902	311.483	-1364.628	1954.853	-462.275	-1423.496	1972.919	-512.318	-690.012	1965.945	225.695	-581.149	1956.830
5117	51.16000	-555.124	-641.482	1962.267	318.361	-1356.144	1956.080	-455.377	-1415.160	1970.991	-505.583	-681.568	1964.220	232.271	-572.620	1958.468
5118	51.17000	-548.520	-633.361	1960.840	325.442	-1347.398	1957.619	-448.449	-1406.974	1969.164	-498.779	-673.406	1962.987	238.952	-564.124	1960.214
5119	51.18000	-541.836	-625.182	1959.220	332.284	-1339.059	1958.775	-441.466	-1398.817	1967.334	-492.578	-665.453	1962.133	245.576	-555.687	1961.831
5120	51.19000	-535.256	-617.066	1957.962	339.354	-1330.607	1960.181	-434.491	-1390.608	1965.667	-485.641	-657.472	1960.206	252.189	-547.144	1963.444
5121	51.20000	-528.495	-608.943	1956.654	346.204	-1322.233	1961.289	-427.641	-1382.393	1964.007	-478.872	-649.236	1959.130	258.807	-538.812	1965.283
5122	51.21000	-521.772	-600.628	1955.349	353.054	-1313.760	1962.678	-420.672	-1374.207	1962.420	-472.070	-641.114	1958.118	265.439	-530.393	1966.791
5123	51.22000	-514.806	-591.557	1955.549	359.949	-1305.111	1963.691	-413.959	-1365.439	1960.740	-465.382	-632.772	1957.124	272.046	-521.941	1968.480
5124	51.23000	-508.333	-584.529	1953.396	366.890	-1296.722	1964.839	-406.921	-1357.286	1959.479	-458.805	-624.775	1956.115	278.626	-513.532	1969.741
5125	51.24000	-501.666	-576.229	1952.508	373.948	-1288.294	1965.551	-399.979	-1349.145	1958.178	-452.080	-616.737	1955.507	285.415	-505.198	1970.924
5126	51.25000	-494.972	-568.101	1951.770	380.856	-1280.034	1966.445	-393.006	-1341.066	1957.108	-445.298	-608.563	1954.787	291.942	-496.790	1972.107
5127	51.26000	-488.339	-559.937	1950.984	387.734	-1271.746	1967.365	-386.132	-1332.857	1956.059	-438.626	-600.462	1954.196	298.549	-488.566	1973.394
5128	51.27000	-482.281	-552.205	1950.707	394.686	-1263.075	1968.089	-379.246	-1324.782	1955.059	-431.724	-591.597	1954.176	305.049	-480.138	1974.709
5129	51.28000	-475.197	-543.772	1949.940	401.392	-1254.826	1968.948	-372.311	-1316.769	1954.177	-425.546	-584.003	1953.248	311.494	-471.747	1975.973
5130	51.29000	-468.536	-535.603	1949.509	408.163	-1246.481	1969.749	-365.478	-1308.703	1953.220	-418.972	-575.822	1952.904	318.018	-463.496	1977.162
5131	51.30000	-462.065	-527.724	1949.132	414.925	-1238.274	1970.130	-358.774	-1300.623	1952.644	-412.315	-567.603	1952.607	324.464	-455.153	1978.099
5132	51.31000	-455.487	-519.705	1948.868	421.754	-1230.099	1970.753	-351.805	-1292.549	1951.972	-405.723	-559.664	1952.307	331.098	-446.990	1978.878
5133	51.32000	-448.984	-511.591	1949.146	428.650	-1221.605	1971.272	-344.678	-1285.239	1951.760	-398.988	-551.569	1952.452	337.512	-438.712	1979.675
5134	51.33000	-442.513	-503.835	1948.609	435.286	-1213.519	1971.809	-337.812	-1277.370	1951.307	-392.804	-543.821	1952.169	343.928	-430.533	1980.398
5135	51.34000	-436.007	-495.875	1948.575	442.025	-1205.116	1972.231	-331.019	-1269.462	1950.848	-386.260	-535.746	1952.083	350.348	-422.333	1981.219
5136	51.35000	-429.485	-487.823	1948.454	448.523	-1196.956	1972.641	-324.408	-1261.580	1950.520	-379.780	-527.771	1952.057	356.624	-414.127	1982.060
5137	51.36000	-423.189	-479.934	1948.434	455.158	-1188.747	1973.176	-317.883	-1253.556	1949.743	-373.416	-519.968	1952.039	362.988	-406.028	1982.922
5138	51.37000	-416.866	-472.187	1948.421	461.859	-1180.377	1973.576	-311.207	-1245.638	1949.672	-367.185	-511.998	1952.156	369.333	-397.845	1983.674
5139	51.38000	-410.495	-464.296	1948.496	468.322	-1172.472	1973.814	-304.578	-1237.741	1949.506	-360.813	-504.217	1952.203	375.597	-389.819	1984.283
5140	51.39000	-404.182	-456.401	1948.767	474.952	-1164.227	1974.096	-298.053	-1229.888	1949.366	-354.422	-496.321	1952.352	381.810	-381.680	1984.831
5141	51.40000	-398.024	-448.685	1948.913	481.340	-1156.282	1974.343	-291.617	-1221.917	1949.482	-348.183	-488.560	1952.544	387.881	-373.473	1985.230
5142	51.41000	-391.744	-440.956	1949.623	487.772	-1148.311	1974.018	-285.109	-1214.005	1949.372	-341.976	-480.824	1952.780	394.082	-365.437	1985.680
5143	51.42000	-385.640	-433.276	1949.397	494.390	-1140.081	1974.401	-278.609	-1206.311	1949.409	-335.840	-473.104	1953.059	400.201	-357.415	1986.271
5144	51.43000	-379.459	-425.418	1949.453	500.693	-1132.165	1974.622	-272.135	-1198.596	1949.317	-329.615	-465.238	1953.218	406.440	-349.443	1986.750
5145	51.44000	-373.270	-417.664	1949.766	507.030	-1123.908	1975.320	-265.787	-1190.829	1949.494	-323.439	-457.485	1953.580	412.559	-341.587	1987.253
5146	51.45000	-367.198	-409.947	1950.102	513.376	-1115.943	1975.093	-259.428	-1183.176	1949.724	-317.408	-449.730	1953.991	418.587	-333.626	1988.143
5147	51.46000	-361.019	-401.923	1951.440	519.611	-1108.153	1975.172	-253.131	-1175.497	1949.929	-311.351	-442.170	1954.407	424.668	-325.757	1988.092
5148	51.47000	-355.154	-394.612	1951.083	526.060	-1100.103	1975.363	-246.790	-1167.852	1950.319	-305.307	-434.545	1954.815	430.672	-317.803	1988.342
5149	51.48000	-349.163	-387.084	1951.468	532.213	-1092.241	1975.432	-240.590	-1160.198	1950.602	-299.239	-426.871	1955.198	436.553	-309.851	1988.473
5150	51.49000	-343.198	-379.584	1952.006	538.373	-1084.112	1975.602	-234.409	-1152.488	1950.784	-293.278	-419.181	1955.716	442.444	-301.981	1988.771
5151	51.50000	-337.373	-371.920	1952.473	544.650	-1076.318	1975.806	-228.318	-1144.858	1951.063	-287.427	-411.676	1956.129	448.525	-294.236	1989.520
5152	51.51000	-331.327	-364.054	1953.666	550.608	-1068.849	1975.808	-222.153	-1137.323	1951.254	-281.597	-404.237	1956.558	454.245	-286.456	1989.726
5153	51.52000	-325.646	-356.920	1953.389	556.710	-1060.872	1975.953	-216.064	-1129.785	1951.683	-275.732	-396.595	1957.107	460.007	-278.690	1990.083
5154	51.53000	-319.788	-349.387	1953.940	562.701	-1053.184	1976.090	-210.034	-1122.331	1951.923	-269.897	-389.097	1957.566	465.739	-270.925	1990.340
5155	51.54000	-314.023	-342.037	1954.572	568.942	-1045.175	1976.225	-203.970	-1114.806	1952.448	-264.053	-381.557	1958.188	471.454	-263.186	1990.487
5156	51.55000	-308.341	-334.483	1955.258	575.073	-1037.513	1976.292	-197.946	-1107.306	1952.936	-258.353	-374.209	1958.799	477.254	-255.492	1990.718
5157	51.56000	-302.518	-326.848	1956.658	580.788	-1030.099	1976.235	-191.920	-1099.943	1953.522	-252.740	-366.918	1959.328	483.055	-247.861	1990.773
5158	51.57000	-296.905	-319.815	1956.576	586.749	-1022.301	1976.390	-185.944	-1092.475	1953.967	-246.954	-359.395	1959.992	488.780	-240.290	1991.054
5159	51.58000	-291.233	-312.332	1957.186	592.708	-1014.656	1976.456	-180.117	-1085.181	1954.268	-241.256	-351.868	1960.532	494.384	-232.732	1991.421
5160	51.59000	-285.612	-305.070	1957.676	598.674	-1006.667	1976.584	-174.184	-1077.788	1954.630	-235.550	-344.582	1961.139	499.999	-225.168	1991.778
5161	51.60000	-280.056	-297.721	1958.342	604.621	-999.122	1976.574	-168.426	-1070.472	1955.202	-230.025	-337.422	1961.803	505.460	-217.577	1991.946
5162	51.61000	-274.445	-290.394	1959.326	610.235	-992.031	1976.394	-162.590	-1063.077	1955.715	-224.422	-330.169	1962.256	511.028	-210.027	1992.040
5163	51.62000	-268.886	-283.354	1959.652	615.987	-984.353	1976.594	-156.851	-1055.736	1956.238	-218.986	-322.832	1962.935	516.613	-202.492	1992.025
5164	51.63000	-263.428	-276.097	1960.475	621.720	-976.927	1976.568	-151.085	-1048.433	1956.784	-213.320	-315.488	1963.693	522.153	-195.045	1992.082
5165	51.64000	-257.912	-268.931	1961.117	627.575	-969.403	1976.600	-145.283	-1041.188	1957.354	-207.751	-308.474	1964.322	527.528	-187.378	1992.915
5166	51.65000	-252.430	-261.779	1961.979	633.191	-961.737	1976.670	-139.696	-1033.972	1957.859	-202.337	-301.492	1965.164	533.087	-180.262	1992.655
5167	51.66000	-246.995	-254.674	1962.629	638.714	-954.699	1976.562	-133.928	-1026.860	1958.175	-196.920	-294.293	1965.731	538.531	-172.959	1993.013
5168	51.67000	-241.492	-247.536	1963.229	644.520	-947.279	1976.710	-128.312	-1019.675	1958.644	-191.159	-286.949	1966.374	543.919	-165.620	1993.323
5169	51.68000	-236.195	-240.486	1963.866	649.960	-939.771	1976.672	-122.723	-1012.554	1959.282	-186.018	-280.093	1967.132	549.330	-158.286	1993.472
5170	51.69000	-230.836	-233.380	1964.562	655.697	-932.505	1976.648	-117.067	-1005.526	1959.868	-180.652	-273.055	1967.628	554.846	-151.062	1993.520
5171	51.70000	-225.516	-226.517	1965.360	661.351	-925.101	1976.643	-111.563	-998.341	1960.540	-175.348	-265.970	1968.348	560.102	-143.766	1993.434
5172	51.71000	-220.162	-219.511	1966.004	666.727	-917.983	1976.664	-105.975	-991.254	1961.087	-169.923	-258.908	1968.898	565.468	-136.564	1993.525
5173	51.72000	-214.716	-212.368	1966.533	672.433	-910.744	1976.972	-100.499	-984.170	1961.698	-164.333	-251.392	1970.551	570.781	-129.319	1993.620
5174	51.73000	-209.486	-205.470	1967.161	677.891	-903.583	1977.066	-95.009	-977.333	1962.129	-159.310	-244.917	1969.987	575.850	-122.104	1993.987
5175	51.74000	-204.208	-198.615	1967.553	683.217	-896.582	1977.208	-89.455	-970.420	1962.426	-153.981	-238.089	1970.307	581.196	-115.011	1994.293
